material_name,date,storage,next_day_storage
Canned Beans,2023-11-10,15,35.0
Canned Beans,2023-11-11,35,34.0
Canned Beans,2023-11-12,34,37.0
Canned Beans,2023-11-13,37,27.0
Canned Beans,2023-11-14,27,14.0
Canned Beans,2023-11-15,14,13.0
Canned Beans,2023-11-16,13,13.0
Canned Beans,2023-11-17,13,10.0
Canned Beans,2023-11-18,10,9.0
Canned Beans,2023-11-19,9,8.0
Canned Beans,2023-11-20,8,9.0
Canned Beans,2023-11-21,9,9.0
Canned Beans,2023-11-22,9,9.0
Canned Beans,2023-11-23,9,13.0
Canned Beans,2023-11-24,13,13.0
Canned Beans,2023-11-25,13,11.0
Canned Beans,2023-11-26,11,11.0
Canned Beans,2023-11-27,11,10.0
Canned Beans,2023-11-28,10,10.0
Canned Beans,2023-11-29,10,11.0
Canned Beans,2023-11-30,11,
Canned Soup,2023-08-01,85,86.0
Canned Soup,2023-08-02,86,85.0
Canned Soup,2023-08-03,85,84.0
Canned Soup,2023-08-04,84,82.0
Canned Soup,2023-08-05,82,79.0
Canned Soup,2023-08-06,79,70.0
Canned Soup,2023-08-07,70,76.0
Canned Soup,2023-08-08,76,79.0
Canned Soup,2023-08-09,79,79.0
Canned Soup,2023-08-10,79,78.0
Canned Soup,2023-08-11,78,79.0
Canned Soup,2023-08-12,79,68.0
Canned Soup,2023-08-13,68,84.0
Canned Soup,2023-08-14,84,81.0
Canned Soup,2023-08-15,81,87.0
Canned Soup,2023-08-16,87,90.0
Canned Soup,2023-08-17,90,84.0
Canned Soup,2023-08-18,84,90.0
Canned Soup,2023-08-19,90,90.0
Canned Soup,2023-08-20,90,89.0
Canned Soup,2023-08-21,89,89.0
Canned Soup,2023-08-22,89,91.0
Canned Soup,2023-08-23,91,91.0
Canned Soup,2023-08-24,91,93.0
Canned Soup,2023-08-25,93,94.0
Canned Soup,2023-08-26,94,83.0
Canned Soup,2023-08-27,83,79.0
Canned Soup,2023-08-28,79,93.0
Canned Soup,2023-08-29,93,89.0
Canned Soup,2023-08-30,89,92.0
Canned Soup,2023-08-31,92,93.0
Canned Soup,2023-09-01,93,107.0
Canned Soup,2023-09-02,107,96.0
Canned Soup,2023-09-03,96,89.0
Canned Soup,2023-09-04,89,93.0
Canned Soup,2023-09-05,93,98.0
Canned Soup,2023-09-06,98,102.0
Canned Soup,2023-09-07,102,100.0
Canned Soup,2023-09-08,100,100.0
Canned Soup,2023-09-09,100,94.0
Canned Soup,2023-09-10,94,91.0
Canned Soup,2023-09-11,91,94.0
Canned Soup,2023-09-12,94,102.0
Canned Soup,2023-09-13,102,100.0
Canned Soup,2023-09-14,100,110.0
Canned Soup,2023-09-15,110,112.0
Canned Soup,2023-09-16,112,99.0
Canned Soup,2023-09-17,99,100.0
Canned Soup,2023-09-18,100,112.0
Canned Soup,2023-09-19,112,107.0
Canned Soup,2023-09-20,107,109.0
Canned Soup,2023-09-21,109,114.0
Canned Soup,2023-09-22,114,109.0
Canned Soup,2023-09-23,109,109.0
Canned Soup,2023-09-24,109,107.0
Canned Soup,2023-09-25,107,113.0
Canned Soup,2023-09-26,113,117.0
Canned Soup,2023-09-27,117,106.0
Canned Soup,2023-09-28,106,91.0
Canned Soup,2023-09-29,91,98.0
Canned Soup,2023-09-30,98,90.0
Canned Soup,2023-10-01,90,79.0
Canned Soup,2023-10-02,79,75.0
Canned Soup,2023-10-03,75,77.0
Canned Soup,2023-10-04,77,78.0
Canned Soup,2023-10-05,78,83.0
Canned Soup,2023-10-06,83,86.0
Canned Soup,2023-10-07,86,89.0
Canned Soup,2023-10-08,89,94.0
Canned Soup,2023-10-09,94,97.0
Canned Soup,2023-10-10,97,93.0
Canned Soup,2023-10-11,93,91.0
Canned Soup,2023-10-12,91,87.0
Canned Soup,2023-10-13,87,82.0
Canned Soup,2023-10-14,82,84.0
Canned Soup,2023-10-15,84,85.0
Canned Soup,2023-10-16,85,84.0
Canned Soup,2023-10-17,84,89.0
Canned Soup,2023-10-18,89,85.0
Canned Soup,2023-10-19,85,87.0
Canned Soup,2023-10-20,87,85.0
Canned Soup,2023-10-21,85,79.0
Canned Soup,2023-10-22,79,83.0
Canned Soup,2023-10-23,83,132.0
Canned Soup,2023-10-24,132,120.0
Canned Soup,2023-10-25,120,103.0
Canned Soup,2023-10-26,103,99.0
Canned Soup,2023-10-27,99,101.0
Canned Soup,2023-10-28,101,91.0
Canned Soup,2023-10-29,91,87.0
Canned Soup,2023-10-30,87,95.0
Canned Soup,2023-10-31,95,202.0
Canned Soup,2023-11-01,202,145.0
Canned Soup,2023-11-02,145,119.0
Canned Soup,2023-11-03,119,121.0
Canned Soup,2023-11-04,121,107.0
Canned Soup,2023-11-05,107,106.0
Canned Soup,2023-11-06,106,108.0
Canned Soup,2023-11-07,108,113.0
Canned Soup,2023-11-08,113,112.0
Canned Soup,2023-11-09,112,103.0
Canned Soup,2023-11-10,103,227.0
Canned Soup,2023-11-11,227,184.0
Canned Soup,2023-11-12,184,131.0
Canned Soup,2023-11-13,131,115.0
Canned Soup,2023-11-14,115,102.0
Canned Soup,2023-11-15,102,106.0
Canned Soup,2023-11-16,106,96.0
Canned Soup,2023-11-17,96,93.0
Canned Soup,2023-11-18,93,92.0
Canned Soup,2023-11-19,92,88.0
Canned Soup,2023-11-20,88,94.0
Canned Soup,2023-11-21,94,96.0
Canned Soup,2023-11-22,96,94.0
Canned Soup,2023-11-23,94,94.0
Canned Soup,2023-11-24,94,88.0
Canned Soup,2023-11-25,88,85.0
Canned Soup,2023-11-26,85,84.0
Canned Soup,2023-11-27,84,93.0
Canned Soup,2023-11-28,93,93.0
Canned Soup,2023-11-29,93,94.0
Canned Soup,2023-11-30,94,
Coffee Beans,2023-08-01,26,24.0
Coffee Beans,2023-08-02,24,24.0
Coffee Beans,2023-08-03,24,23.0
Coffee Beans,2023-08-04,23,26.0
Coffee Beans,2023-08-05,26,23.0
Coffee Beans,2023-08-06,23,23.0
Coffee Beans,2023-08-07,23,28.0
Coffee Beans,2023-08-08,28,27.0
Coffee Beans,2023-08-09,27,26.0
Coffee Beans,2023-08-10,26,26.0
Coffee Beans,2023-08-11,26,26.0
Coffee Beans,2023-08-12,26,24.0
Coffee Beans,2023-08-13,24,27.0
Coffee Beans,2023-08-14,27,29.0
Coffee Beans,2023-08-15,29,33.0
Coffee Beans,2023-08-16,33,32.0
Coffee Beans,2023-08-17,32,33.0
Coffee Beans,2023-08-18,33,34.0
Coffee Beans,2023-08-19,34,35.0
Coffee Beans,2023-08-20,35,45.0
Coffee Beans,2023-08-21,45,36.0
Coffee Beans,2023-08-22,36,32.0
Coffee Beans,2023-08-23,32,27.0
Coffee Beans,2023-08-24,27,28.0
Coffee Beans,2023-08-25,28,28.0
Coffee Beans,2023-08-26,28,26.0
Coffee Beans,2023-08-27,26,28.0
Coffee Beans,2023-08-28,28,29.0
Coffee Beans,2023-08-29,29,30.0
Coffee Beans,2023-08-30,30,28.0
Coffee Beans,2023-08-31,28,33.0
Coffee Beans,2023-09-01,33,32.0
Coffee Beans,2023-09-02,32,30.0
Coffee Beans,2023-09-03,30,30.0
Coffee Beans,2023-09-04,30,33.0
Coffee Beans,2023-09-05,33,37.0
Coffee Beans,2023-09-06,37,33.0
Coffee Beans,2023-09-07,33,33.0
Coffee Beans,2023-09-08,33,30.0
Coffee Beans,2023-09-09,30,29.0
Coffee Beans,2023-09-10,29,29.0
Coffee Beans,2023-09-11,29,31.0
Coffee Beans,2023-09-12,31,30.0
Coffee Beans,2023-09-13,30,31.0
Coffee Beans,2023-09-14,31,32.0
Coffee Beans,2023-09-15,32,32.0
Coffee Beans,2023-09-16,32,29.0
Coffee Beans,2023-09-17,29,29.0
Coffee Beans,2023-09-18,29,32.0
Coffee Beans,2023-09-19,32,32.0
Coffee Beans,2023-09-20,32,31.0
Coffee Beans,2023-09-21,31,31.0
Coffee Beans,2023-09-22,31,35.0
Coffee Beans,2023-09-23,35,34.0
Coffee Beans,2023-09-24,34,36.0
Coffee Beans,2023-09-25,36,39.0
Coffee Beans,2023-09-26,39,32.0
Coffee Beans,2023-09-27,32,29.0
Coffee Beans,2023-09-28,29,26.0
Coffee Beans,2023-09-29,26,25.0
Coffee Beans,2023-09-30,25,24.0
Coffee Beans,2023-10-01,24,22.0
Coffee Beans,2023-10-02,22,21.0
Coffee Beans,2023-10-03,21,22.0
Coffee Beans,2023-10-04,22,25.0
Coffee Beans,2023-10-05,25,26.0
Coffee Beans,2023-10-06,26,27.0
Coffee Beans,2023-10-07,27,27.0
Coffee Beans,2023-10-08,27,26.0
Coffee Beans,2023-10-09,26,27.0
Coffee Beans,2023-10-10,27,26.0
Coffee Beans,2023-10-11,26,25.0
Coffee Beans,2023-10-12,25,26.0
Coffee Beans,2023-10-13,26,26.0
Coffee Beans,2023-10-14,26,26.0
Coffee Beans,2023-10-15,26,25.0
Coffee Beans,2023-10-16,25,27.0
Coffee Beans,2023-10-17,27,25.0
Coffee Beans,2023-10-18,25,28.0
Coffee Beans,2023-10-19,28,26.0
Coffee Beans,2023-10-20,26,26.0
Coffee Beans,2023-10-21,26,23.0
Coffee Beans,2023-10-22,23,33.0
Coffee Beans,2023-10-23,33,52.0
Coffee Beans,2023-10-24,52,38.0
Coffee Beans,2023-10-25,38,35.0
Coffee Beans,2023-10-26,35,37.0
Coffee Beans,2023-10-27,37,32.0
Coffee Beans,2023-10-28,32,32.0
Coffee Beans,2023-10-29,32,32.0
Coffee Beans,2023-10-30,32,50.0
Coffee Beans,2023-10-31,50,110.0
Coffee Beans,2023-11-01,110,68.0
Coffee Beans,2023-11-02,68,52.0
Coffee Beans,2023-11-03,52,43.0
Coffee Beans,2023-11-04,43,42.0
Coffee Beans,2023-11-05,42,37.0
Coffee Beans,2023-11-06,37,40.0
Coffee Beans,2023-11-07,40,42.0
Coffee Beans,2023-11-08,42,40.0
Coffee Beans,2023-11-09,40,51.0
Coffee Beans,2023-11-10,51,106.0
Coffee Beans,2023-11-11,106,81.0
Coffee Beans,2023-11-12,81,43.0
Coffee Beans,2023-11-13,43,33.0
Coffee Beans,2023-11-14,33,32.0
Coffee Beans,2023-11-15,32,31.0
Coffee Beans,2023-11-16,31,27.0
Coffee Beans,2023-11-17,27,29.0
Coffee Beans,2023-11-18,29,25.0
Coffee Beans,2023-11-19,25,26.0
Coffee Beans,2023-11-20,26,29.0
Coffee Beans,2023-11-21,29,27.0
Coffee Beans,2023-11-22,27,29.0
Coffee Beans,2023-11-23,29,27.0
Coffee Beans,2023-11-24,27,29.0
Coffee Beans,2023-11-25,29,26.0
Coffee Beans,2023-11-26,26,25.0
Coffee Beans,2023-11-27,25,26.0
Coffee Beans,2023-11-28,26,26.0
Coffee Beans,2023-11-29,26,30.0
Coffee Beans,2023-11-30,30,
Dish Soap,2023-08-01,41,36.0
Dish Soap,2023-08-02,36,40.0
Dish Soap,2023-08-03,40,41.0
Dish Soap,2023-08-04,41,34.0
Dish Soap,2023-08-05,34,24.0
Dish Soap,2023-08-06,24,37.0
Dish Soap,2023-08-07,37,43.0
Dish Soap,2023-08-08,43,41.0
Dish Soap,2023-08-09,41,42.0
Dish Soap,2023-08-10,42,40.0
Dish Soap,2023-08-11,40,34.0
Dish Soap,2023-08-12,34,24.0
Dish Soap,2023-08-13,24,41.0
Dish Soap,2023-08-14,41,47.0
Dish Soap,2023-08-15,47,41.0
Dish Soap,2023-08-16,41,45.0
Dish Soap,2023-08-17,45,44.0
Dish Soap,2023-08-18,44,41.0
Dish Soap,2023-08-19,41,33.0
Dish Soap,2023-08-20,33,52.0
Dish Soap,2023-08-21,52,45.0
Dish Soap,2023-08-22,45,41.0
Dish Soap,2023-08-23,41,38.0
Dish Soap,2023-08-24,38,33.0
Dish Soap,2023-08-25,33,32.0
Dish Soap,2023-08-26,32,24.0
Dish Soap,2023-08-27,24,35.0
Dish Soap,2023-08-28,35,38.0
Dish Soap,2023-08-29,38,39.0
Dish Soap,2023-08-30,39,37.0
Dish Soap,2023-08-31,37,36.0
Dish Soap,2023-09-01,36,34.0
Dish Soap,2023-09-02,34,27.0
Dish Soap,2023-09-03,27,40.0
Dish Soap,2023-09-04,40,43.0
Dish Soap,2023-09-05,43,48.0
Dish Soap,2023-09-06,48,46.0
Dish Soap,2023-09-07,46,43.0
Dish Soap,2023-09-08,43,42.0
Dish Soap,2023-09-09,42,26.0
Dish Soap,2023-09-10,26,43.0
Dish Soap,2023-09-11,43,43.0
Dish Soap,2023-09-12,43,47.0
Dish Soap,2023-09-13,47,45.0
Dish Soap,2023-09-14,45,41.0
Dish Soap,2023-09-15,41,38.0
Dish Soap,2023-09-16,38,30.0
Dish Soap,2023-09-17,30,44.0
Dish Soap,2023-09-18,44,41.0
Dish Soap,2023-09-19,41,43.0
Dish Soap,2023-09-20,43,43.0
Dish Soap,2023-09-21,43,65.0
Dish Soap,2023-09-22,65,45.0
Dish Soap,2023-09-23,45,34.0
Dish Soap,2023-09-24,34,54.0
Dish Soap,2023-09-25,54,53.0
Dish Soap,2023-09-26,53,47.0
Dish Soap,2023-09-27,47,39.0
Dish Soap,2023-09-28,39,34.0
Dish Soap,2023-09-29,34,26.0
Dish Soap,2023-09-30,26,26.0
Dish Soap,2023-10-01,26,23.0
Dish Soap,2023-10-02,23,24.0
Dish Soap,2023-10-03,24,25.0
Dish Soap,2023-10-04,25,27.0
Dish Soap,2023-10-05,27,38.0
Dish Soap,2023-10-06,38,43.0
Dish Soap,2023-10-07,43,47.0
Dish Soap,2023-10-08,47,47.0
Dish Soap,2023-10-09,47,44.0
Dish Soap,2023-10-10,44,42.0
Dish Soap,2023-10-11,42,42.0
Dish Soap,2023-10-12,42,41.0
Dish Soap,2023-10-13,41,38.0
Dish Soap,2023-10-14,38,27.0
Dish Soap,2023-10-15,27,37.0
Dish Soap,2023-10-16,37,43.0
Dish Soap,2023-10-17,43,42.0
Dish Soap,2023-10-18,42,35.0
Dish Soap,2023-10-19,35,36.0
Dish Soap,2023-10-20,36,33.0
Dish Soap,2023-10-21,33,30.0
Dish Soap,2023-10-22,30,45.0
Dish Soap,2023-10-23,45,64.0
Dish Soap,2023-10-24,64,50.0
Dish Soap,2023-10-25,50,48.0
Dish Soap,2023-10-26,48,50.0
Dish Soap,2023-10-27,50,45.0
Dish Soap,2023-10-28,45,49.0
Dish Soap,2023-10-29,49,50.0
Dish Soap,2023-10-30,50,65.0
Dish Soap,2023-10-31,65,107.0
Dish Soap,2023-11-01,107,74.0
Dish Soap,2023-11-02,74,70.0
Dish Soap,2023-11-03,70,62.0
Dish Soap,2023-11-04,62,55.0
Dish Soap,2023-11-05,55,55.0
Dish Soap,2023-11-06,55,57.0
Dish Soap,2023-11-07,57,56.0
Dish Soap,2023-11-08,56,52.0
Dish Soap,2023-11-09,52,66.0
Dish Soap,2023-11-10,66,129.0
Dish Soap,2023-11-11,129,93.0
Dish Soap,2023-11-12,93,49.0
Dish Soap,2023-11-13,49,48.0
Dish Soap,2023-11-14,48,50.0
Dish Soap,2023-11-15,50,44.0
Dish Soap,2023-11-16,44,39.0
Dish Soap,2023-11-17,39,35.0
Dish Soap,2023-11-18,35,23.0
Dish Soap,2023-11-19,23,39.0
Dish Soap,2023-11-20,39,40.0
Dish Soap,2023-11-21,40,33.0
Dish Soap,2023-11-22,33,36.0
Dish Soap,2023-11-23,36,33.0
Dish Soap,2023-11-24,33,35.0
Dish Soap,2023-11-25,35,21.0
Dish Soap,2023-11-26,21,32.0
Dish Soap,2023-11-27,32,35.0
Dish Soap,2023-11-28,35,31.0
Dish Soap,2023-11-29,31,36.0
Dish Soap,2023-11-30,36,
Disposable Gloves,2023-08-01,34,35.0
Disposable Gloves,2023-08-02,35,34.0
Disposable Gloves,2023-08-03,34,33.0
Disposable Gloves,2023-08-04,33,30.0
Disposable Gloves,2023-08-05,30,28.0
Disposable Gloves,2023-08-06,28,32.0
Disposable Gloves,2023-08-07,32,37.0
Disposable Gloves,2023-08-08,37,39.0
Disposable Gloves,2023-08-09,39,36.0
Disposable Gloves,2023-08-10,36,34.0
Disposable Gloves,2023-08-11,34,30.0
Disposable Gloves,2023-08-12,30,28.0
Disposable Gloves,2023-08-13,28,36.0
Disposable Gloves,2023-08-14,36,41.0
Disposable Gloves,2023-08-15,41,38.0
Disposable Gloves,2023-08-16,38,42.0
Disposable Gloves,2023-08-17,42,40.0
Disposable Gloves,2023-08-18,40,36.0
Disposable Gloves,2023-08-19,36,35.0
Disposable Gloves,2023-08-20,35,40.0
Disposable Gloves,2023-08-21,40,38.0
Disposable Gloves,2023-08-22,38,39.0
Disposable Gloves,2023-08-23,39,37.0
Disposable Gloves,2023-08-24,37,37.0
Disposable Gloves,2023-08-25,37,34.0
Disposable Gloves,2023-08-26,34,33.0
Disposable Gloves,2023-08-27,33,42.0
Disposable Gloves,2023-08-28,42,39.0
Disposable Gloves,2023-08-29,39,40.0
Disposable Gloves,2023-08-30,40,42.0
Disposable Gloves,2023-08-31,42,52.0
Disposable Gloves,2023-09-01,52,43.0
Disposable Gloves,2023-09-02,43,38.0
Disposable Gloves,2023-09-03,38,43.0
Disposable Gloves,2023-09-04,43,40.0
Disposable Gloves,2023-09-05,40,49.0
Disposable Gloves,2023-09-06,49,50.0
Disposable Gloves,2023-09-07,50,46.0
Disposable Gloves,2023-09-08,46,45.0
Disposable Gloves,2023-09-09,45,35.0
Disposable Gloves,2023-09-10,35,40.0
Disposable Gloves,2023-09-11,40,41.0
Disposable Gloves,2023-09-12,41,40.0
Disposable Gloves,2023-09-13,40,39.0
Disposable Gloves,2023-09-14,39,39.0
Disposable Gloves,2023-09-15,39,37.0
Disposable Gloves,2023-09-16,37,37.0
Disposable Gloves,2023-09-17,37,39.0
Disposable Gloves,2023-09-18,39,44.0
Disposable Gloves,2023-09-19,44,40.0
Disposable Gloves,2023-09-20,40,43.0
Disposable Gloves,2023-09-21,43,40.0
Disposable Gloves,2023-09-22,40,38.0
Disposable Gloves,2023-09-23,38,37.0
Disposable Gloves,2023-09-24,37,48.0
Disposable Gloves,2023-09-25,48,49.0
Disposable Gloves,2023-09-26,49,41.0
Disposable Gloves,2023-09-27,41,35.0
Disposable Gloves,2023-09-28,35,32.0
Disposable Gloves,2023-09-29,32,31.0
Disposable Gloves,2023-09-30,31,32.0
Disposable Gloves,2023-10-01,32,27.0
Disposable Gloves,2023-10-02,27,28.0
Disposable Gloves,2023-10-03,28,30.0
Disposable Gloves,2023-10-04,30,35.0
Disposable Gloves,2023-10-05,35,35.0
Disposable Gloves,2023-10-06,35,42.0
Disposable Gloves,2023-10-07,42,42.0
Disposable Gloves,2023-10-08,42,43.0
Disposable Gloves,2023-10-09,43,42.0
Disposable Gloves,2023-10-10,42,40.0
Disposable Gloves,2023-10-11,40,39.0
Disposable Gloves,2023-10-12,39,37.0
Disposable Gloves,2023-10-13,37,35.0
Disposable Gloves,2023-10-14,35,34.0
Disposable Gloves,2023-10-15,34,38.0
Disposable Gloves,2023-10-16,38,39.0
Disposable Gloves,2023-10-17,39,39.0
Disposable Gloves,2023-10-18,39,39.0
Disposable Gloves,2023-10-19,39,37.0
Disposable Gloves,2023-10-20,37,31.0
Disposable Gloves,2023-10-21,31,28.0
Disposable Gloves,2023-10-22,28,46.0
Disposable Gloves,2023-10-23,46,92.0
Disposable Gloves,2023-10-24,92,105.0
Disposable Gloves,2023-10-25,105,56.0
Disposable Gloves,2023-10-26,56,55.0
Disposable Gloves,2023-10-27,55,46.0
Disposable Gloves,2023-10-28,46,41.0
Disposable Gloves,2023-10-29,41,47.0
Disposable Gloves,2023-10-30,47,60.0
Disposable Gloves,2023-10-31,60,182.0
Disposable Gloves,2023-11-01,182,88.0
Disposable Gloves,2023-11-02,88,71.0
Disposable Gloves,2023-11-03,71,65.0
Disposable Gloves,2023-11-04,65,55.0
Disposable Gloves,2023-11-05,55,65.0
Disposable Gloves,2023-11-06,65,58.0
Disposable Gloves,2023-11-07,58,62.0
Disposable Gloves,2023-11-08,62,56.0
Disposable Gloves,2023-11-09,56,70.0
Disposable Gloves,2023-11-10,70,194.0
Disposable Gloves,2023-11-11,194,115.0
Disposable Gloves,2023-11-12,115,61.0
Disposable Gloves,2023-11-13,61,53.0
Disposable Gloves,2023-11-14,53,48.0
Disposable Gloves,2023-11-15,48,49.0
Disposable Gloves,2023-11-16,49,43.0
Disposable Gloves,2023-11-17,43,41.0
Disposable Gloves,2023-11-18,41,34.0
Disposable Gloves,2023-11-19,34,42.0
Disposable Gloves,2023-11-20,42,39.0
Disposable Gloves,2023-11-21,39,39.0
Disposable Gloves,2023-11-22,39,38.0
Disposable Gloves,2023-11-23,38,38.0
Disposable Gloves,2023-11-24,38,37.0
Disposable Gloves,2023-11-25,37,32.0
Disposable Gloves,2023-11-26,32,38.0
Disposable Gloves,2023-11-27,38,37.0
Disposable Gloves,2023-11-28,37,37.0
Disposable Gloves,2023-11-29,37,43.0
Disposable Gloves,2023-11-30,43,
Face Masks,2023-08-01,0,0.0
Face Masks,2023-08-02,0,0.0
Face Masks,2023-08-03,0,0.0
Face Masks,2023-08-04,0,0.0
Face Masks,2023-08-05,0,0.0
Face Masks,2023-08-06,0,0.0
Face Masks,2023-08-07,0,0.0
Face Masks,2023-08-08,0,0.0
Face Masks,2023-08-09,0,0.0
Face Masks,2023-08-10,0,4.0
Face Masks,2023-08-11,4,2.0
Face Masks,2023-08-12,2,0.0
Face Masks,2023-08-13,0,1.0
Face Masks,2023-08-14,1,0.0
Face Masks,2023-08-15,0,0.0
Face Masks,2023-08-16,0,0.0
Face Masks,2023-08-17,0,0.0
Face Masks,2023-08-18,0,0.0
Face Masks,2023-08-19,0,0.0
Face Masks,2023-08-20,0,0.0
Face Masks,2023-08-21,0,0.0
Face Masks,2023-08-22,0,0.0
Face Masks,2023-08-23,0,0.0
Face Masks,2023-08-24,0,0.0
Face Masks,2023-08-25,0,0.0
Face Masks,2023-08-26,0,0.0
Face Masks,2023-08-27,0,0.0
Face Masks,2023-08-28,0,0.0
Face Masks,2023-08-29,0,2.0
Face Masks,2023-08-30,2,2.0
Face Masks,2023-08-31,2,2.0
Face Masks,2023-09-01,2,2.0
Face Masks,2023-09-02,2,1.0
Face Masks,2023-09-03,1,2.0
Face Masks,2023-09-04,2,2.0
Face Masks,2023-09-05,2,3.0
Face Masks,2023-09-06,3,1.0
Face Masks,2023-09-07,1,3.0
Face Masks,2023-09-08,3,3.0
Face Masks,2023-09-09,3,1.0
Face Masks,2023-09-10,1,4.0
Face Masks,2023-09-11,4,4.0
Face Masks,2023-09-12,4,2.0
Face Masks,2023-09-13,2,1.0
Face Masks,2023-09-14,1,1.0
Face Masks,2023-09-15,1,0.0
Face Masks,2023-09-16,0,0.0
Face Masks,2023-09-17,0,1.0
Face Masks,2023-09-18,1,1.0
Face Masks,2023-09-19,1,1.0
Face Masks,2023-09-20,1,1.0
Face Masks,2023-09-21,1,0.0
Face Masks,2023-09-22,0,0.0
Face Masks,2023-09-23,0,0.0
Face Masks,2023-09-24,0,0.0
Face Masks,2023-09-25,0,1.0
Face Masks,2023-09-26,1,1.0
Face Masks,2023-09-27,1,0.0
Face Masks,2023-09-28,0,0.0
Face Masks,2023-09-29,0,0.0
Face Masks,2023-09-30,0,1.0
Face Masks,2023-10-01,1,1.0
Face Masks,2023-10-02,1,0.0
Face Masks,2023-10-03,0,0.0
Face Masks,2023-10-04,0,0.0
Face Masks,2023-10-05,0,0.0
Face Masks,2023-10-06,0,0.0
Face Masks,2023-10-07,0,1.0
Face Masks,2023-10-08,1,0.0
Face Masks,2023-10-09,0,0.0
Face Masks,2023-10-10,0,0.0
Face Masks,2023-10-11,0,0.0
Face Masks,2023-10-12,0,0.0
Face Masks,2023-10-13,0,0.0
Face Masks,2023-10-14,0,2.0
Face Masks,2023-10-15,2,2.0
Face Masks,2023-10-16,2,1.0
Face Masks,2023-10-17,1,0.0
Face Masks,2023-10-18,0,0.0
Face Masks,2023-10-19,0,1.0
Face Masks,2023-10-20,1,1.0
Face Masks,2023-10-21,1,0.0
Face Masks,2023-10-22,0,1.0
Face Masks,2023-10-23,1,0.0
Face Masks,2023-10-24,0,1.0
Face Masks,2023-10-25,1,0.0
Face Masks,2023-10-26,0,0.0
Face Masks,2023-10-27,0,0.0
Face Masks,2023-10-28,0,0.0
Face Masks,2023-10-29,0,0.0
Face Masks,2023-10-30,0,0.0
Face Masks,2023-10-31,0,0.0
Face Masks,2023-11-01,0,0.0
Face Masks,2023-11-02,0,0.0
Face Masks,2023-11-03,0,0.0
Face Masks,2023-11-04,0,0.0
Face Masks,2023-11-05,0,0.0
Face Masks,2023-11-06,0,1.0
Face Masks,2023-11-07,1,1.0
Face Masks,2023-11-08,1,4.0
Face Masks,2023-11-09,4,1.0
Face Masks,2023-11-10,1,1.0
Face Masks,2023-11-11,1,3.0
Face Masks,2023-11-12,3,1.0
Face Masks,2023-11-13,1,0.0
Face Masks,2023-11-14,0,0.0
Face Masks,2023-11-15,0,4.0
Face Masks,2023-11-16,4,4.0
Face Masks,2023-11-17,4,0.0
Face Masks,2023-11-18,0,0.0
Face Masks,2023-11-19,0,0.0
Face Masks,2023-11-20,0,0.0
Face Masks,2023-11-21,0,0.0
Face Masks,2023-11-22,0,0.0
Face Masks,2023-11-23,0,0.0
Face Masks,2023-11-24,0,0.0
Face Masks,2023-11-25,0,0.0
Face Masks,2023-11-26,0,0.0
Face Masks,2023-11-27,0,0.0
Face Masks,2023-11-28,0,0.0
Face Masks,2023-11-29,0,0.0
Face Masks,2023-11-30,0,
Flashlights,2023-08-01,9,8.0
Flashlights,2023-08-02,8,7.0
Flashlights,2023-08-03,7,12.0
Flashlights,2023-08-04,12,10.0
Flashlights,2023-08-05,10,7.0
Flashlights,2023-08-06,7,7.0
Flashlights,2023-08-07,7,7.0
Flashlights,2023-08-08,7,6.0
Flashlights,2023-08-09,6,7.0
Flashlights,2023-08-10,7,9.0
Flashlights,2023-08-11,9,9.0
Flashlights,2023-08-12,9,6.0
Flashlights,2023-08-13,6,6.0
Flashlights,2023-08-14,6,7.0
Flashlights,2023-08-15,7,7.0
Flashlights,2023-08-16,7,8.0
Flashlights,2023-08-17,8,10.0
Flashlights,2023-08-18,10,9.0
Flashlights,2023-08-19,9,7.0
Flashlights,2023-08-20,7,7.0
Flashlights,2023-08-21,7,7.0
Flashlights,2023-08-22,7,8.0
Flashlights,2023-08-23,8,10.0
Flashlights,2023-08-24,10,13.0
Flashlights,2023-08-25,13,10.0
Flashlights,2023-08-26,10,7.0
Flashlights,2023-08-27,7,7.0
Flashlights,2023-08-28,7,9.0
Flashlights,2023-08-29,9,8.0
Flashlights,2023-08-30,8,8.0
Flashlights,2023-08-31,8,14.0
Flashlights,2023-09-01,14,15.0
Flashlights,2023-09-02,15,13.0
Flashlights,2023-09-03,13,10.0
Flashlights,2023-09-04,10,10.0
Flashlights,2023-09-05,10,10.0
Flashlights,2023-09-06,10,14.0
Flashlights,2023-09-07,14,15.0
Flashlights,2023-09-08,15,13.0
Flashlights,2023-09-09,13,9.0
Flashlights,2023-09-10,9,10.0
Flashlights,2023-09-11,10,11.0
Flashlights,2023-09-12,11,10.0
Flashlights,2023-09-13,10,11.0
Flashlights,2023-09-14,11,16.0
Flashlights,2023-09-15,16,14.0
Flashlights,2023-09-16,14,11.0
Flashlights,2023-09-17,11,9.0
Flashlights,2023-09-18,9,14.0
Flashlights,2023-09-19,14,14.0
Flashlights,2023-09-20,14,14.0
Flashlights,2023-09-21,14,14.0
Flashlights,2023-09-22,14,15.0
Flashlights,2023-09-23,15,13.0
Flashlights,2023-09-24,13,13.0
Flashlights,2023-09-25,13,15.0
Flashlights,2023-09-26,15,16.0
Flashlights,2023-09-27,16,14.0
Flashlights,2023-09-28,14,10.0
